SOCIETA;NUMERO_INTERNO;TARGA;NAZIONE_IMMATRICOLAZIONE;GESTITO;DESCRIZIONE;TIPO_VEICOLO;CASA_COSTRUTTRICE;TIPO_SERVIZIO;TIPO_SPECIFICA;SEDE_GESTIONE;AUTISTA_SEDE;AUTISTA_CODICE;SECONDO_AUTISTA_SEDE;SECONDO_AUTISTA_CODICE;NUMERO_INTERNO_ABBINATO;FORNITORE_CLIFOR;FORNITORE;DATA_ACQUISTO;DATA_IMMATRICOLAZIONE;OPERATORE;DISPONENTE;MOTORE_TIPO;MOTORE_NUMERO;KW;TELAIO_NUMERO;NUMERO_PIC;PORTATA;TARA;PESO_RIMORCHIABILE;PASSO;LUNGHEZZA_ESTERNA;LUNGHEZZA_INTERNA;LARGHEZZA_ESTERNA;LARGHEZZA_INTERNA;ALTEZZA_ESTERNA;ALTEZZA_INTERNA_ANTERIORE;ALTEZZA_INTERNA_POSTERIORE;CUBAGGIO;LIMITATORE_VELOCITA;RETARDER;RETARDER_TIPO;RALLA_TIPO;RALLA_DESCRIZIONE;RALLA_ALTEZZA;RALLA_ALTEZZA_MINIMA;RALLA_ALTEZZA_MASSIMA;ALLESTIMENTO;PIANALE;PORTA_POSTERIORE;ALZA_ABBASSA;SERBATOIO_1_LITRI;SERBATOIO_1_CENTIMETRI;SERBATOIO_2_LITRI;SERBATOIO_2_CENTIMETRI;SERBATOIO_LT_PER_CM;KM_PER_LITRO_MINIMO;KM_PER_LITRO_MASSIMO;GO_BOX;GO_BOX_DATA_MONTAGGIO;GO_BOX_NUMERO;GO_BOX_NOTE;SUPERTECH;SUPERTECH_DATA_MONTAGGIO;SUPERTECH_NOTE;NUMERO_CELLULARE;NUMERO_SATELLITARE;NUMERO_TRANSPONDER;PROTOCOLLO_MESSAGGI_SATELLITARE;TIPO_DISCHI;COLORE;PUBBLICITA;CHIUSURA_TIPO;CHIUSURA_MONTAGGIO;PRESA_A_TERRA;PRESA_A_TERRA_TIPO;DOPPIO_TETTO;ADR;KIT_AUSTRIA;REVISIONE_STATO;REVISIONE_DATA_PRENOTAZIONE;REVISIONE_DATA_REVISIONE;REVISIONE_NOTE;PIANO_MANUTENZIONE;CORREZIONE_KM;ECOPUNTI;ALIENATO;ALIENATO_DATA;ALIENATO_MOTIVO;ALIENATO_DESTINAZIONE;ALIENATO_VALUTA;ALIENATO_IMPORTO;RICAVO_GRUPPO;RICAVO_CONTO;RICAVO_SOTTOCONTO;LICENZA_CONTO_TERZI;LICENZA_INTRACOMUNITARIA;CISTERNA_SCOMPARTI_NUMERO;CISTERNA_SCARICO_ATTREZZATURA;CISTERNA_SCARICO_DISPOSITIVI;CISTERNA_SCARICO_REGIME;CISTERNA_VALVOLA;CISTERNA_RISCALDAMENTO;CISTERNA_SERPENTINE;CISTERNA_VASCHETTE;COSTO_KM;KM_ANNUI;NOME_FILE_FOTO;NOTE;INSERT_UTENTE;INSERT_DATA_ORA;UPDATE_UTENTE;UPDATE_DATA_ORA;SOCIETA_OFFICINA;TIPO_SATELLITARE;ID;RIFIUTI;UTILIZZO_GPRS;TIPO_SMS;VERSIONE_SOFTWARE_BORDO;VERSIONE_SOFTWARE_BORDO_DATA_ORA;VERSIONE_SOFTWARE_BORDO_DATA_ORA_RILEVAZIONE;CISTERNA_ADR_CODICE_CISTERNA;GO_BOX_NUMERO_PAN;WEB_TRACKING;PLANNING_ORDINE;SERBATOIO_MOTORE_AUSILIARIO_PRESENZA;SERBATOIO_MOTORE_AUSILIARIO_LITRI;CLASSE_EMISSIONE;DATA_PRIMA_IMMATRICOLAZIONE;CODICE_ESTERNO;DA_SINCRONIZZARE_IN_MOVO;MOVO_APPARATO;SINCRONIZZAZIONE_IN_MOVO_AVVENUTA;CINGHIE_FISSE;KM_PER_LITRO_MINIMO_UREA;KM_PER_LITRO_MASSIMO_UREA;RILEVAZIONE_DATE_ORE_EFFETTIVE_DISPOSIZIONE;CODICE_ILU_OLD;ALTEZZA_INTERNA_LATERALE_ANTERIORE;ALTEZZA_INTERNA_LATERALE_POSTERIORE;CDC;INVIO_VIAGGI_BORDO;PRESENZA_GANCI_NAVE;GESTIONE_HUPAC;PROFILO_SAGOMA_LIMITE;COMPATIBILITA_CON_CARRO;ALTEZZA_SELLETTA;OMOLOGAZIONE_VELOCITA;CODICE_ILU;CAPACITA_DI_CARICO;TIPO_CARBURANTE;VALORE_ACQUISTO;TIPO_ALIMENTAZIONE;IDENTIFICATIVO_ESTERNO;MODELLO;POSIZIONE_INIZIALE_DATA_ORA;POSIZIONE_INIZIALE_INDIRIZZO;POSIZIONE_INIZIALE_CAP;POSIZIONE_INIZIALE_LOCALITA;POSIZIONE_INIZIALE_SITO;POSIZIONE_INIZIALE_PROVINCIA;POSIZIONE_INIZIALE_NAZIONE;POSIZIONE_INIZIALE_ZONA;POSIZIONE_INIZIALE_LATITUDINE;POSIZIONE_INIZIALE_LONGITUDINE;TACHIMETRO_TACHIGRAFO;CONTAORE_1;CONTAORE_2;CONTAORE_3;PIANO_MANUTENZIONE_NEW;CISTERNA_TIPO_MATERIALE_DI_COSTRUZIONE;FOTO
11;39OLD3;EW924TL;I;S;MAN TGX 18.480 EFFICIENTLINE Euro6;TR;MN;MP;NULL;02;NULL;NULL;NULL;NULL;NULL;F;2560;2014-08-04 00:00:00.000;2014-08-04 00:00:00.000;MN;10;NULL;NULL;353;WMA05XZZ2FM658922;NULL;NULL;7450;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;S;VOITH;A;JOST;NULL;NULL;NULL;NULL;NULL;N;N;500.00;0.00;0.00;0.00;0.00;2.90;3.50;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;LEGA ALCOA;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;NULL;M5;NULL;6;S;2017-08-01 00:00:00.000;RESTITUITO;ARDUINI E NARBOLDI;NULL;NULL;NULL;NULL;NULL;1017602/034329;M/00074128;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2014-08-06 07:46:34.000;STEFANO;2017-08-03 17:27:00.000;11;N;1198;N;NULL;NULL;00002.00003.00006.00000;2010-10-08 01:12:00.000;2014-09-12 15:47:00.000;NULL;NULL;N;0;N;NULL;6;2014-08-04 00:00:00.000;NULL;S;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;39OLD4;FK696VB;I;S;MAN TGX 18.500 EFFICIENTLINE 3 Euro6C;TR;MN;MP;NULL;02;NULL;NULL;NULL;NULL;NULL;F;186;2017-08-24 00:00:00.000;2017-08-24 00:00:00.000;MN;10;NULL;NULL;368;WMA06XZZ4JM757845;NULL;NULL;7550;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;S;VOITH;A;JOST;NULL;NULL;NULL;NULL;NULL;N;N;490.00;0.00;0.00;0.00;0.00;2.90;3.50;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;LEGA ALCOA;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2019-07-27 00:00:00.000;NULL;M5;NULL;6;S;2020-08-28 00:00:00.000;RESTITUZIONE;MAN TRUCK & BUS BRESCIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2020-09-18 19:13:09.000;SVC-MOVO;2020-09-18 19:21:31.000;11;N;1605;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;C;2017-08-24 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;3OLD;BB460XH;I;S;SCANIA R124/420;TR;SC;NI;NULL;02;NULL;NULL;NULL;NULL;NULL;F;1150;1999-03-08 00:00:00.000;1999-03-08 00:00:00.000;NULL;NULL;NULL;NULL;NULL;VLUR4X20009040207;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;S;SCANIA;A;NULL;NULL;NULL;NULL;NULL;NULL;S;S;700.00;0.00;200.00;0.00;0.00;NULL;NULL;S;2002-02-05 00:00:00.000;1234008476;KAPPELLER;N;NULL;NULL;NULL;NULL;NULL;NULL;alluminio Alcoa;bianco;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2003-02-22 00:00:00.000;NULL;NULL;3.00;7;S;2004-01-24 00:00:00.000;vendita;Scania;euro;32000,00;NULL;NULL;NULL;NULL;169820;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;CONVERSIONE;2001-12-07 14:26:00.000;STEFANOB;2018-06-18 11:36:19.000;11;N;289;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;2;1999-03-08 00:00:00.000;NULL;S;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;3OLD1;DX009DD;I;S;SCANIA CV 500 Euro5 + PDF;TR;SC;NN;NULL;02;NULL;NULL;NULL;NULL;NULL;F;1150;2010-12-06 00:00:00.000;2010-12-06 00:00:00.000;50;05;NULL;NULL;368;VLUR4X20009153752;NULL;NULL;7670;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;625.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;LEGA ALCOA;BIANCO-BLU;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;NULL;M1;NULL;5;S;2018-01-17 00:00:00.000;VENDITA;INDUSTRIALCAR;EURO;17000,00;NULL;NULL;NULL;34323/1017596RESTITU;M/00074128;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2010-12-07 23:50:00.000;SVC-MOVO;2018-02-23 12:42:41.000;11;N;1286;N;NULL;NULL;00004 00010 00002 00013;2010-10-08 01:12:00.000;2016-05-09 09:46:00.000;NULL;NULL;N;0;N;NULL;5;2010-12-06 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;3OLD2;CP000CX;I;S; 3 - CP000CX SCANIA R470;TS;SC;NI;NULL;02;SE;360;NULL;NULL;NULL;F;1150;2004-06-21 00:00:00.000;2004-06-21 00:00:00.000;SI;NULL;NULL;NULL;NULL;YS2R4X20002001168;NULL;NULL;7550;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;S;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;700.00;0.00;200.00;0.00;0.00;2.70;3.00;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;LAGA ALCOA;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2004-06-21 00:00:00.000;NULL;NULL;3.00;5;S;2009-11-17 00:00:00.000;VENDITA;SCANIA COMMERCIALE S.P.A.;EURO;28000,00;NULL;NULL;NULL;287732;58359;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2004-06-21 15:27:00.000;STEFANOB;2009-11-20 09:14:00.000;11;N;726;N;NULL;NULL;00002.00002.00026.00000;2006-03-20 01:05:00.000;2009-03-18 09:14:00.000;NULL;NULL;N;0;N;NULL;NULL;2004-06-21 00:00:00.000;NULL;S;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;3OLD3;FM908LT;I;S;SCANIA R450 Euro6 New Generation;TR;SC;NN;TRA;02;NULL;NULL;NULL;NULL;NULL;F;1150;2018-03-08 00:00:00.000;2018-03-08 00:00:00.000;PA;05;NULL;NULL;360;YS2R4X20009233405;NULL;NULL;7750;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;550.00;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2021-02-06 00:00:00.000;MTS VALENZANO SERGIO;M4;NULL;3;S;2022-04-30 00:00:00.000;restituito;SCANIA COMMERCIALE;NULL;NULL;NULL;NULL;NULL;NULL;REST. 30/04/22;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2023-01-16 09:24:45.000;STEFANO;2023-01-16 09:24:45.000;11;N;1896;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;C;2018-03-08 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;3PC;AE34047;I;S;N 3 PORTACONTAINER 30';P2;CA;KO;PCA;02;NULL;NULL;NULL;NULL;NULL;F;330;2007-07-09 00:00:00.000;2007-07-09 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZB3773A05VPE48223;NULL;38000;8420;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;S;725.00;0.00;175.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;ALLUMINIO PIATTI;GRIGIOCHIARO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2023-03-18 00:00:00.000;MTS MATTINA - VALENZANO;NULL;NULL;5;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2007-07-09 11:40:00.000;STEFANO;2023-03-18 12:36:50.000;11;N;468;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2007-07-09 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;40OLD;BS453PF;I;S;SCANIA R164/480;TR;SC;NI;NULL;02;SE;221;NULL;NULL;NULL;F;1150;2001-03-27 00:00:00.000;2001-03-27 00:00:00.000;NULL;NULL;NULL;NULL;NULL;XLER4X20004451460;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;S;SCANIA;A;NULL;NULL;NULL;NULL;NULL;NULL;S;S;700.00;0.00;700.00;0.00;0.00;NULL;NULL;S;2001-03-27 00:00:00.000;NULL;NULL;S;2003-08-19 00:00:00.000;PIN : 2568       PUK : 69542905;NULL;NULL;NULL;NULL;ALCOA ALLUMINIO;BIANCO;NULL;NULL;NULL;N;NULL;N;N;S;R;NULL;2003-04-05 00:00:00.000;NULL;NULL;3.00;5;S;2005-07-29 00:00:00.000;vendita;SCANIA COMMERCIALE;EURO;41000,00;NULL;NULL;NULL;NULL;169829;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;CONVERSIONE;2001-12-07 14:26:00.000;STEFANO;2007-03-09 10:49:00.000;11;N;371;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2001-03-27 00:00:00.000;NULL;S;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;40OLD1;CZ464BJ;I;S;Scania r470;TR;SC;NI;NULL;02;SE;418;NULL;NULL;NULL;F;1150;2006-01-02 00:00:00.000;2006-01-02 00:00:00.000;47;05;NULL;NULL;NULL;XLER4X20005134650;NULL;NULL;7300;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;S;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;N;N;625.00;0.00;0.00;0.00;0.00;2.70;3.00;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;LEGA ALCOA;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;N;NULL;NULL;NULL;NULL;3.00;3;S;2012-12-11 00:00:00.000;VENDITA;SCANIA COMMERCIALE;EURO;20000,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2006-01-02 18:30:00.000;STEFANO;2012-12-17 22:22:00.000;11;N;909;N;NULL;NULL;00002.00003.00006.00000;2010-10-08 01:12:00.000;2012-04-28 12:23:00.000;NULL;NULL;N;0;N;NULL;0;2006-01-02 00:00:00.000;NULL;S;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;40OLD2;EV771GE;I;S;SCANIA R490 Euro6 Cambio Automatico;TR;SC;NN;NULL;02;NULL;NULL;NULL;NULL;NULL;F;1150;2014-05-12 00:00:00.000;2014-05-12 00:00:00.000;49;NULL;NULL;NULL;360;YS2R4X20009186488;NULL;NULL;7650;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;625.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;NULL;M4;NULL;3;S;2017-11-14 00:00:00.000;RESTITUZIONE;SCANIA COMMERCIALE;NULL;NULL;NULL;NULL;NULL;034453-1018689;M/00074128;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2014-05-12 16:58:00.000;SVC-MOVO;2018-01-17 10:30:51.000;11;N;1370;N;NULL;NULL;00004.00008.00002.00002;2010-10-08 01:12:00.000;2014-05-14 14:34:00.000;NULL;NULL;N;0;N;NULL;6;2014-05-12 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;40OLD3;FP971YF;I;S;MAN TGX 18.460 EURO 6c;TR;MN;MP;NULL;02;NULL;NULL;NULL;NULL;NULL;F;3159;2018-06-01 00:00:00.000;2018-06-01 00:00:00.000;MN;NULL;NULL;NULL;353;WMA06XZZ0JM793659;NULL;NULL;7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;490.00;0.00;0.00;0.00;0.00;2.90;3.50;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;LEGA ALCOA;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2020-06-11 00:00:00.000;MTS;NULL;NULL;5;S;2021-05-31 00:00:00.000;RESTITUITO;MAN TRUCK & BUS (DA ARDUINI);NULL;NULL;NULL;NULL;NULL;NULL;RESTITUITA;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;CASSA;2021-10-28 08:19:51.000;SVC-MOVO;2021-10-28 08:25:24.000;11;N;1685;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;C;2018-06-01 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;410LD;BW340SW;I;S;SCANIA R124/470;TR;SC;NI;TRA;02;SE;267;NULL;NULL;NULL;F;1150;2001-06-26 00:00:00.000;2001-06-26 00:00:00.000;NULL;NULL;NULL;NULL;NULL;XLER4X20004456879;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;S;SCANIA;A;NULL;NULL;NULL;NULL;NULL;NULL;S;S;700.00;0.00;200.00;0.00;0.00;NULL;NULL;S;2001-06-26 00:00:00.000;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;ALCOA ALLUMINIO;BAINCO;NULL;NULL;NULL;N;NULL;N;N;S;R;NULL;2004-02-14 00:00:00.000;NULL;NULL;3.00;5;S;2006-01-09 00:00:00.000;VENDITA;SCANIA COMMERCIALE;EURO;41000,00;NULL;NULL;NULL;NULL;169823;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;CONVERSIONE;2001-12-07 14:26:00.000;STEFANO;2007-03-09 10:49:00.000;11;N;371;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2001-06-26 00:00:00.000;NULL;S;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;41OLD;DB151WS;I;S;Scania r470 Euro 4;TR;SC;NI;NULL;02;NULL;NULL;NULL;NULL;NULL;F;1150;2006-04-24 00:00:00.000;2006-04-24 00:00:00.000;47;05;NULL;NULL;NULL;VLUR4X20009109368;NULL;NULL;7300;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;S;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;N;N;625.00;0.00;0.00;0.00;0.00;2.70;3.00;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;LEGA ALCOA;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;N;NULL;NULL;NULL;NULL;3.00;4;S;2012-10-31 00:00:00.000;VENDITA;SCANIA COMMERCIALE;EURO;20000,00;NULL;NULL;NULL;287724;58359;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2006-04-27 12:49:00.000;STEFANOB;2013-05-22 12:21:00.000;11;N;910;N;NULL;NULL;00002.00003.00006.00000;2010-10-08 01:12:00.000;2012-10-01 12:07:00.000;NULL;NULL;N;0;N;NULL;0;2006-04-24 00:00:00.000;NULL;S;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;41OLD1;EV772GE;I;N;SCANIA R490 Euro6 Cambio Automatico;TR;SC;NN;NULL;02;NULL;NULL;NULL;NULL;NULL;F;1150;2014-05-12 00:00:00.000;2014-05-12 00:00:00.000;49;NULL;NULL;NULL;360;YS2R4X20009186491;NULL;NULL;7650;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;625.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;N;N;N;X;NULL;NULL;NULL;M4;NULL;3;S;2017-11-20 00:00:00.000;RESTITUZIONE;SCANIA COMMERCIALE;NULL;NULL;NULL;NULL;NULL;034368-1017906;M/00074128;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2014-05-12 17:04:00.000;SVC-MOVO;2018-05-11 16:19:45.000;11;N;1371;N;NULL;NULL;00004 00010 00002 00013;2010-10-08 01:12:00.000;2017-04-13 16:57:00.000;NULL;NULL;N;0;N;NULL;6;2014-05-12 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;41OLD2;FZ780EV;I;S;MAN TGX 18.460 EURO 6c;TR;MN;MP;NULL;02;NULL;NULL;NULL;NULL;NULL;F;3159;2018-06-01 00:00:00.000;2020-06-01 00:00:00.000;MN;NULL;NULL;NULL;353;WMA06XZZ5JM793477;NULL;NULL;7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;490.00;0.00;0.00;0.00;0.00;2.90;3.50;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;LEGA ALCOA;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2020-06-15 00:00:00.000;MTS MALINCONICO;NULL;NULL;5;S;2021-05-31 00:00:00.000;RESTITUITO;MAN TRUCK & BUS (DA ARDUINI);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;CASSA;2021-10-28 08:21:33.000;SVC-MOVO;2021-10-28 08:25:24.000;11;N;1686;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;C;2018-06-01 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
